wav_filename,wav_filesize,transcript
aika-07_aug9.wav,37164,aika
aika-11_aug3.wav,42604,aika
aika-05_aug7.wav,24044,aika
aika-05_aug8.wav,24044,aika
aika-08_aug10.wav,29804,aika
aika-07_aug4.wav,37164,aika
aika-03_aug15.wav,28844,aika
aika-12_aug20.wav,31564,aika
aika-10_aug19.wav,38444,aika
aika-05_aug18.wav,24044,aika
aika-08_aug9.wav,29804,aika
aika-12_aug11.wav,31564,aika
aika-12_aug1.wav,31564,aika
aika-06_aug1.wav,22444,aika
aika-08_aug13.wav,29804,aika
aika-11_aug8.wav,42604,aika
aika-12_aug17.wav,31564,aika
aika-04_aug16.wav,29804,aika
aika-06_aug19.wav,22444,aika
aika-07_aug13.wav,37164,aika
aika-06_aug6.wav,22444,aika
aika-04_aug3.wav,29804,aika
aika-12_aug16.wav,31564,aika
aika-09_aug9.wav,25644,aika
aika-05_aug4.wav,24044,aika
aika-06_aug15.wav,22444,aika
aika-06_aug4.wav,22444,aika
aika-04_aug1.wav,29804,aika
aika-04_aug18.wav,29804,aika
aika-06_aug18.wav,22444,aika
aika-08_aug5.wav,29804,aika
aika-07_aug6.wav,37164,aika
aika-04_aug7.wav,29804,aika
aika-05_aug5.wav,24044,aika
aika-11_aug20.wav,42604,aika
aika-08_aug2.wav,29804,aika
aika-08_aug15.wav,29804,aika
aika-09_aug12.wav,25644,aika
aika-12_aug6.wav,31564,aika
aika-05_aug17.wav,24044,aika
aika-10_aug2.wav,38444,aika
aika-08_aug7.wav,29804,aika
aika-12_aug12.wav,31564,aika
aika-12_aug18.wav,31564,aika
aika-05_aug14.wav,24044,aika
aika-10_aug6.wav,38444,aika
aika-07_aug10.wav,37164,aika
aika-03_aug19.wav,28844,aika
aika-05_aug2.wav,24044,aika
aika-11_aug19.wav,42604,aika
aika-07_aug2.wav,37164,aika
aika-12_aug3.wav,31564,aika
aika-11_aug5.wav,42604,aika
aika-09_aug15.wav,25644,aika
aika-09_aug20.wav,25644,aika
aika-12_aug8.wav,31564,aika
aika-11_aug17.wav,42604,aika
aika-09_aug5.wav,25644,aika
aika-06_aug5.wav,22444,aika
aika-10_aug3.wav,38444,aika
aika-05_aug15.wav,24044,aika
aika-09_aug18.wav,25644,aika
aika-09_aug4.wav,25644,aika
aika-07_aug8.wav,37164,aika
aika-06_aug13.wav,22444,aika
aika-05_aug19.wav,24044,aika
aika-09_aug16.wav,25644,aika
aika-12_aug4.wav,31564,aika
aika-07_aug11.wav,37164,aika
aika-06_aug12.wav,22444,aika
aika-08_aug11.wav,29804,aika
aika-05_aug10.wav,24044,aika
aika-04_aug9.wav,29804,aika
aika-05_aug13.wav,24044,aika
aika-06_aug9.wav,22444,aika
aika-07_aug15.wav,37164,aika
aika-11_aug9.wav,42604,aika
aika-11_aug15.wav,42604,aika
aika-04_aug14.wav,29804,aika
aika-11_aug1.wav,42604,aika
aika-11_aug13.wav,42604,aika
aika-06_aug16.wav,22444,aika
aika-06_aug17.wav,22444,aika
aika-07_aug17.wav,37164,aika
aika-08_aug1.wav,29804,aika
aika-04_aug10.wav,29804,aika
aika-05_aug12.wav,24044,aika
aika-10_aug9.wav,38444,aika
aika-07_aug19.wav,37164,aika
aika-06_aug7.wav,22444,aika
aika-09_aug8.wav,25644,aika
aika-10_aug7.wav,38444,aika
aika-04_aug11.wav,29804,aika
aika-08_aug3.wav,29804,aika
aika-10_aug4.wav,38444,aika
aika-09_aug19.wav,25644,aika
aika-11_aug14.wav,42604,aika
aika-04_aug8.wav,29804,aika
aika-11_aug11.wav,42604,aika
aika-05_aug11.wav,24044,aika
aika-04_aug17.wav,29804,aika
aika-07_aug18.wav,37164,aika
aika-10_aug11.wav,38444,aika
aika-03_aug17.wav,28844,aika
aika-06_aug8.wav,22444,aika
aika-08_aug8.wav,29804,aika
aika-05_aug3.wav,24044,aika
aika-04_aug4.wav,29804,aika
aika-09_aug7.wav,25644,aika
aika-10_aug13.wav,38444,aika
aika-10_aug1.wav,38444,aika
aika-09_aug14.wav,25644,aika
aika-07_aug12.wav,37164,aika
aika-09_aug2.wav,25644,aika
aika-04_aug13.wav,29804,aika
aika-03_aug16.wav,28844,aika
aika-11_aug2.wav,42604,aika
aika-12_aug10.wav,31564,aika
aika-11_aug7.wav,42604,aika
aika-09_aug6.wav,25644,aika
aika-11_aug10.wav,42604,aika
aika-10_aug17.wav,38444,aika
aika-09_aug17.wav,25644,aika
aika-08_aug4.wav,29804,aika
aika-12_aug15.wav,31564,aika
aika-11_aug16.wav,42604,aika
aika-07_aug14.wav,37164,aika
aika-07_aug1.wav,37164,aika
aika-10_aug18.wav,38444,aika
aika-06_aug20.wav,22444,aika
aika-12_aug13.wav,31564,aika
aika-08_aug19.wav,29804,aika
aika-08_aug6.wav,29804,aika
aika-04_aug12.wav,29804,aika
aika-10_aug10.wav,38444,aika
aika-10_aug20.wav,38444,aika
aika-04_aug5.wav,29804,aika
aika-06_aug10.wav,22444,aika
aika-05_aug6.wav,24044,aika
aika-06_aug11.wav,22444,aika
aika-03_aug18.wav,28844,aika
aika-10_aug14.wav,38444,aika
aika-12_aug19.wav,31564,aika
aika-08_aug16.wav,29804,aika
aika-12_aug5.wav,31564,aika
aika-10_aug16.wav,38444,aika
aika-11_aug12.wav,42604,aika
aika-10_aug12.wav,38444,aika
aika-08_aug14.wav,29804,aika
aika-04_aug19.wav,29804,aika
aika-10_aug5.wav,38444,aika
aika-07_aug5.wav,37164,aika
aika-03_aug20.wav,28844,aika
aika-12_aug7.wav,31564,aika
aika-07_aug20.wav,37164,aika
aika-06_aug2.wav,22444,aika
aika-11_aug18.wav,42604,aika
aika-08_aug12.wav,29804,aika
aika-12_aug2.wav,31564,aika
aika-09_aug13.wav,25644,aika
aika-05_aug16.wav,24044,aika
aika-05_aug20.wav,24044,aika
aika-06_aug3.wav,22444,aika
aika-07_aug3.wav,37164,aika
aika-09_aug3.wav,25644,aika
